hit_id,particle_id,tx,ty,tz,tpx,tpy,tpz,weight
92633,0,288.908,-594.273,-554.399,50359.5,-243216,-968664,0
92635,0,292.741,-586.853,-514.643,790984,-441518,-423563,0
92637,0,295.814,-585.756,-490.31,129478,-959288,-251001,0
92640,0,331.758,-566.244,-506.091,282748,-174753,-943141,0
92641,0,334.087,-565.247,-538.677,648784,-760061,37234.9,0
92648,0,419.729,-509.004,-475.583,937762,-347270,2313.98,0
92651,0,449.331,-482.826,-464.004,356700,-292441,-887268,0
92653,0,480.605,-452.419,-517.999,144591,-452126,-880157,0
92654,0,515.268,-415.304,-547.133,421134,-40216.4,-906106,0
92657,0,539.146,-383.491,-491.492,632321,-412655,-655657,0
92665,0,555.933,-347.223,-505.145,587256,-580122,-564436,0
92677,0,616.862,-226.762,-548.104,201404,46884.2,-978386,0
92679,0,627.302,-193.519,-507.735,198434,-111213,-973784,0
92685,0,649.499,-124.563,-554.755,687107,217647,-693191,0
92686,0,642.774,-142.13,-462.908,306907,-36902.5,-951024,0
92691,0,646.588,-114.138,-532.935,985535,165656,35773.2,0
92695,0,655.515,-34.8973,-563.246,968906,-11191.6,-247176,0
92699,0,660.307,37.9707,-561.638,428148,203634,-880467,0
92700,0,656.798,8.67767,-538.39,917933,-244216,-312662,0
92701,0,654.716,43.8595,-502.008,987949,-140069,65852.9,0
92705,0,650.726,96.247,-524.701,661163,-300292,-687524,0
92711,0,617.774,236.09,-478.651,757752,652337,-16401.8,0
92715,0,625.525,195.525,-553.437,109793,126693,-985847,0
92719,0,606.545,256.171,-520.364,298708,654308,-694734,0
92720,0,586.045,304.123,-501.499,980232,43298.9,-193053,0
92725,0,595.569,274.595,-551.311,530646,-83940.3,-843427,0
92731,0,561.752,351,-475.221,769468,375510,-516635,0
92734,0,546.51,368.931,-495.591,430395,277574,-858902,0
92737,0,546.673,368.58,-551.398,644734,759843,-83404.4,0
92738,0,518.73,409.312,-497.724,872459,203458,-444320,0
92739,0,505.055,420.45,-466.288,704897,5212.69,-709290,0
92741,0,494.728,436.981,-525.134,656692,423929,-623731,0
92742,0,480.191,447.974,-505.503,728297,662845,-173839,0
92748,0,393.11,525.301,-526.153,880244,179053,-439443,0
92755,0,354.276,553.392,-519.014,470573,136661,-871714,0
92757,0,300.878,588.125,-523.239,173485,292583,-940371,0
92758,0,317.72,575.512,-526.226,317129,922135,-221576,0
92759,0,305.506,584.66,-562.102,318362,159375,-934476,0
92762,0,274.217,598.888,-476.531,461551,245048,-852597,0
92765,0,250.756,606.666,-537.963,612865,527120,-588678,0
92781,0,59.5142,659.507,-567.472,-61057.6,931588,-358351,0
92786,0,2.80195,658.077,-524.815,-249349,962170,-109791,0
92788,0,-10.324,660.06,-539.929,-568019,756544,-324032,0
92791,0,-102.525,654.088,-515.499,520860,845484,-117738,0
92793,0,-130.791,646.947,-498.331,-97839.4,980948,-167834,0
92794,0,-130.23,646.966,-540.19,187205,919823,-344790,0
92795,0,-139.473,646.645,-484.408,-304496,775761,-552700,0
92802,0,-199.285,627.567,-503.759,-335879,630087,-700126,0
92806,0,-227.011,616.458,-538.155,-42378.6,451036,-891499,0
92807,0,-259.07,609.303,-549.184,-176045,379511,-908284,0
92813,0,-357.449,555.249,-527.171,-305000,764921,-567337,0
92814,0,-341.825,561.935,-462.265,65218.5,375245,-924628,0
92816,0,-376.459,539.48,-523.393,-207455,627345,-750600,0
92818,0,-396.49,522.545,-526.16,-44132.9,263631,-963614,0
92823,0,-500.334,428.203,-527.838,-980246,61671.3,-187920,0
92824,0,-541.352,381.335,-483.206,-193155,925302,-326355,0
92827,0,-555.036,356.977,-486.973,-331001,342397,-879319,0
92833,0,-582.321,314.16,-472.342,-125057,373303,-919242,0
92835,0,-585.66,298.94,-553.587,-237949,35079.9,-970644,0
92836,0,-593.78,287.372,-551.199,-426913,760366,-489478,0
92840,0,-631.698,198.867,-513.771,-997142,-28405.2,-70009.5,0
92841,0,-627.271,193.588,-554.131,-583906,347137,-733860,0
92845,0,-641.465,162.408,-471.209,-584605,203480,-785387,0
92846,0,-641.046,146.645,-473.932,-545036,837954,-27734.8,0
92847,0,-646.036,133.608,-564.626,-195120,240723,-950779,0
92849,0,-649.875,123.582,-504.787,-361247,-228072,-904148,0
92851,0,-648.758,107.22,-536.758,-931643,-26216.2,-362428,0
92855,0,-655.438,35.3219,-533.267,-940839,156378,-300611,0
92856,0,-654.139,42.428,-547.501,-996420,-80619.9,-25433.8,0
92858,0,-658.028,21.1498,-508.313,-922630,-346030,-170342,0
92869,0,-653.707,-92.6509,-442.383,-294476,-341268,-892648,0
92870,0,-653.635,-110.695,-390.045,-394587,-110078,-912241,0
92871,0,-644.969,-160.023,-431.815,-885392,460501,-63406.8,0
92874,0,-645.121,-157.718,-418.37,-908007,28460.4,-417988,0
92875,0,-646.239,-140.696,-418.271,-891643,421528,165188,0
92877,0,-636.102,-182.165,-448.637,-735125,145161,-662208,0
92878,0,-638.093,-166.597,-460.982,-419175,-124774,-899290,0
92885,0,-620.29,-238.728,-416.317,-754589,-169447,-633943,0
92887,0,-605.955,-270.449,-393.424,-440993,-892977,-90090.2,0
92890,0,-587.091,-310.541,-399.492,-486603,-872844,36894.2,0
92891,0,-599.509,-272.042,-435.735,-440218,-721887,-533935,0
92893,0,-570.743,-336.19,-428.928,-598201,-294108,-745424,0
92896,0,-556.321,-354.865,-436.057,-189461,-617166,-763683,0
92902,0,-559.588,-347.838,-397.067,-326137,-601452,-729309,0
92907,0,-539.172,-377.831,-438.857,-609682,-26996.2,-792186,0
92909,0,-518.979,-415.076,-360.062,-540127,-71247.5,-838562,0
92912,0,-485.488,-445.66,-409.541,-877924,-474401,-64760.7,0
92914,0,-436.314,-500.362,-459.547,-741722,-316984,-591075,0
92917,0,-405.709,-525.156,-420.854,-483585,-489161,-725856,0
92918,0,-422.079,-507.343,-364.649,-561471,-816469,-134645,0
92919,0,-334.688,-573.931,-374.231,37537.8,-367283,-929351,0
92920,0,-339.446,-569.888,-448.784,-286820,-201714,-936507,0
92922,0,-307.647,-586.762,-432.698,-656759,-705524,-266277,0
92923,0,-326.644,-572.535,-410.258,-523866,-570828,-632234,0
92924,0,-258.301,-612.892,-432.66,-604448,-796640,2577.09,0
92925,0,-282.886,-596.743,-379.035,-301959,-767329,-565709,0
92926,0,-256.285,-606.921,-365.464,-736711,-625051,-258007,0
92927,0,-222.1,-626.475,-448.601,-234518,-959943,153330,0
92931,0,-181.248,-639.879,-425.923,21240.9,-956914,-289593,0
92937,0,-60.5969,-662.285,-380.183,95294.8,-946574,-308085,0
92938,0,-50.5978,-658.124,-379.825,182493,-982311,41971.3,0
92941,0,-11.7643,-659.722,-424.917,-7524.97,-326040,-945326,0
92944,0,9.93891,-663.002,-434.202,436546,-602680,-667986,0
92945,0,26.3325,-658.97,-424.175,143365,-206052,-967982,0
92946,0,22.1799,-658.602,-384.977,-131451,-655120,-744001,0
92948,0,102.235,-657.048,-433.85,-582374,-784431,-213327,0
92949,0,112.536,-650.551,-365.316,567700,-812372,-133299,0
92950,0,120.519,-650.273,-448.057,152671,-687628,-709831,0
92952,0,137.66,-649.676,-366.417,-302450,-662691,-685101,0
92953,0,180.303,-639.688,-425.68,202427,-270076,-941319,0
92954,0,182.34,-639.491,-374.193,-318222,-940462,119438,0
92955,0,198.817,-630.645,-421.226,837443,-536481,-104289,0
92956,0,247.435,-614.939,-415.83,338846,-280034,-898201,0
92957,0,261.812,-605.187,-451.083,179771,-353742,-917905,0
92959,0,281.55,-599.486,-384.022,-4685.2,-834193,-551453,0
92960,0,279.555,-600.062,-461.685,915259,-397105,-67887.5,0
92964,0,314.603,-582.2,-375.682,-170569,-764773,-621312,0
92965,0,343.818,-564.309,-396.776,216858,-366082,-904962,0
92972,0,486.724,-451.488,-412.893,322160,-946501,18668.2,0
92981,0,558.922,-348.233,-414.267,963105,-268583,17102.7,0
92982,0,567.659,-337.286,-411.445,500940,127378,-856057,0
92983,0,595.643,-289.881,-393.944,189035,-304370,-933608,0
92988,0,609.316,-257.619,-363.031,978813,-141039,-148432,0
92990,0,615.227,-236.153,-428.066,365411,-720560,-589294,0
92992,0,621.634,-224.106,-410.807,461068,-399210,-792494,0
92995,0,639.739,-173.358,-445.605,688766,-701823,-181788,0
92998,0,642.371,-151.48,-377,622750,155987,-766714,0
93001,0,657.107,-67.3888,-424.431,715063,-680850,158521,0
93008,0,658.45,57.0712,-449.709,563090,677965,-472540,0
93011,0,658.677,61.0206,-412.85,992500,110639,51982.3,0
93015,0,653.666,102.808,-448.101,794363,143704,-590201,0
93020,0,646.997,129.162,-367.184,899370,82622.3,-429309,0
93021,0,645.737,148.34,-384.169,894824,-446262,-11818.4,0
93025,0,636.165,181.678,-430.589,879266,469351,81241.6,0
93027,0,624.618,216.078,-403.924,283584,33542,-958361,0
93030,0,579.026,315.061,-426.601,890260,56911.5,-451883,0
93031,0,577.221,319.664,-450.048,908257,415572,-48676,0
93034,0,557.413,352.517,-407.103,391904,785598,-478797,0
93040,0,549.815,368.858,-431.836,558751,824688,87678.9,0
93043,0,466.819,471.81,-371.334,986604,108699,-121647,0
93047,0,482.391,449.998,-363.664,332465,931261,149064,0
93052,0,403.08,528.017,-402.493,727168,407316,-552558,0
93054,0,424.782,504.401,-436.484,740893,669358,55117.8,0
93058,0,361.861,550.838,-429.7,158662,446944,-880379,0
93062,0,272.969,603.257,-430.88,-25956.9,987181,-157481,0
93063,0,284.297,595.815,-449.383,394429,911976,-112808,0
93064,0,258.782,612.576,-440.785,150075,287692,-945891,0
93065,0,258.965,612.456,-367.42,402513,869396,-286591,0
93066,0,254.482,607.952,-431.097,61438.8,743093,-666362,0
93068,0,194.685,633.255,-358.639,354132,912667,204034,0
93069,0,205.341,628.002,-446.038,-150777,988384,-19055.9,0
93070,0,167.433,638.974,-439.9,544853,406973,-733150,0
93071,0,157.223,643.248,-392.777,530684,806384,-260998,0
93072,0,176.236,635.29,-413.312,128139,896861,-423346,0
93074,0,74.8615,658.288,-455.251,13867.1,349859,-936700,0
93075,0,87.6986,654.691,-438.247,5621.32,435638,-900105,0
93079,0,18.2632,665.07,-374.102,112328,260343,-958960,0
93081,0,54.2442,657.341,-365.399,-369767,929004,14947.4,0
93082,0,40.725,660.245,-416.661,-264611,816708,-512805,0
93083,0,27.7363,663.035,-411.471,-168269,973111,157291,0
93087,0,-58.194,661.794,-388.546,33368.1,496087,-867632,0
93090,0,-44.1251,660.547,-416.669,-192285,636736,-746722,0
93096,0,-97.5448,656.922,-448.775,233833,949546,-209009,0
93100,0,-129.151,649.972,-417.694,319368,759837,-566261,0
93101,0,-119.117,650.321,-431.345,411953,866268,-282622,0
93103,0,-173.468,640.349,-407.791,-607639,782556,135576,0
93104,0,-179.964,639.721,-413.98,-740426,626336,-243871,0
93111,0,-182.253,633.284,-439.845,-678665,593052,-433247,0
93112,0,-247.912,614.833,-412.492,93897.5,868808,-486165,0
93118,0,-236.563,617.366,-440.853,144335,828233,-541477,0
93119,0,-288.352,597.521,-377.393,195947,952355,-233717,0
93124,0,-317.737,581.082,-381.875,-355656,929705,-95691.7,0
93126,0,-308.348,584.432,-402.422,-308012,945424,-106307,0
93129,0,-398.879,531.524,-399.463,-354320,333830,-873507,0
93130,0,-373.114,544.483,-383.37,66020.4,881711,-467148,0
93131,0,-385.923,538.041,-458.754,-636294,771419,-6539.87,0
93137,0,-518.923,416.067,-377.463,-787061,376401,-488730,0
93139,0,-488.926,441.976,-433.589,-144947,749952,-645416,0
93140,0,-504.123,428.85,-460.869,-472751,421468,-773867,0
93144,0,-539.986,386.818,-439.026,-145248,218227,-965029,0
93145,0,-511.465,414.696,-380.293,-657983,752805,-18506.4,0
93146,0,-538.566,379.612,-456.622,-855653,490424,165355,0
93150,0,-566.155,339.171,-450.59,-345825,898433,-270598,0
93157,0,-583.933,306.563,-448.563,-959234,-237248,153567,0
93159,0,-616.306,246.229,-449.189,-379430,609107,-696435,0
93160,0,-606.644,261.975,-454.748,-713246,-223639,-664278,0
93163,0,-644.569,162.748,-378.097,-680984,218528,-698932,0
93164,0,-637.925,177.343,-376.141,-975442,-17165.7,219587,0
93167,0,-653.05,123.583,-431.354,-491718,167928,-854408,0
93179,0,-658.612,34.4558,-396.338,-784591,613548,-89301.3,0
93184,0,-654.676,-43.1521,-257.62,-714023,-510053,-479600,0
93185,0,-656.119,-68.1786,-315.381,-831461,483438,-273791,0
93187,0,-654.881,-46.7209,-361.048,-986557,-154452,53383.2,0
93191,0,-650.795,-79.0799,-352.257,-478685,-627223,-614371,0
93200,0,-630.705,-200.982,-342.925,-662408,-740932,110611,0
93205,0,-619.034,-229.495,-301.135,-639621,-411489,-649278,0
93206,0,-621.222,-218.045,-304.2,-639015,-690165,339606,0
93208,0,-623.946,-203.791,-349.646,-953667,231505,-192158,0
93211,0,-609.087,-246.231,-268.896,-960393,-192592,201378,0
93214,0,-583.08,-313.315,-288.352,-750566,-122472,-649346,0
93224,0,-515.456,-415.351,-310.667,-943779,-327742,-43204.1,0
93228,0,-470.12,-462.081,-287.709,-413369,-638599,-649089,0
93229,0,-466.864,-466.641,-282.653,-22945.9,-904685,-425462,0
93231,0,-449.277,-479.675,-315.401,-378954,-35376.6,-924739,0
93232,0,-428.003,-496.513,-309.954,-320662,-363988,-874465,0
93234,0,-390.822,-527.502,-319.49,-437292,-512823,-738775,0
93236,0,-367.84,-549.609,-256.609,-26576,-887630,-459791,0
93239,0,-335.389,-569.443,-327.614,-592408,-456290,-663967,0
93243,0,-275.159,-598.269,-294.022,-715880,-637975,283730,0
93244,0,-255.491,-611.189,-285.181,-802747,-590702,81664.8,0
93250,0,-197.516,-628.553,-299.865,-553152,-523223,-648275,0
93253,0,-211.191,-621.811,-302.427,-881983,-471280,-1423.93,0
93255,0,-163.147,-637.553,-331.245,-556633,-665621,-497101,0
93256,0,-102.057,-653.878,-274.342,-772506,-631611,65583.3,0
93263,0,-17.4285,-662.215,-330.5,-696423,-647181,310085,0
93265,0,11.8946,-660.298,-326.262,-534780,-804831,-257404,0
93271,0,100.282,-654.028,-283.321,199717,-276855,-939928,0
93272,0,68.7677,-653.183,-321.277,-387433,-905544,-172878,0
93273,0,72.5478,-653.284,-292.964,-551048,-800145,-236883,0
93275,0,108.131,-647.736,-279.567,-155756,-335219,-929176,0
93276,0,104.151,-647.874,-345.823,291465,-418288,-860281,0
93277,0,175.016,-637.219,-303.173,509869,-860153,13077.1,0
93278,0,213.811,-625.252,-350.048,242565,-855236,-457967,0
93280,0,202.382,-627.073,-312.841,-148380,-966433,209741,0
93282,0,225.885,-616.71,-348.168,693476,-366737,-620158,0
93287,0,369.355,-543.053,-350.408,924825,-364188,-109846,0
93290,0,435.709,-491.931,-259.731,161860,-896790,-411787,0
93291,0,481.804,-451.506,-296.393,501854,-822548,267501,0
93295,0,518.09,-404.072,-258.41,361911,-13626.4,-932113,0
93304,0,593.263,-288.108,-277.525,743072,-347322,-572024,0
93308,0,602.522,-274.916,-310.074,564151,40360.3,-824685,0
93310,0,605.767,-257.732,-271.396,975448,199095,-94145.3,0
93311,0,606.597,-256.379,-328.653,891700,-448602,-60227.4,0
93312,0,610.778,-249.566,-359.514,972650,-219825,75031.4,0
93313,0,608.113,-253.91,-359.635,404766,-362731,-839399,0
93317,0,627.422,-206.907,-280.79,278458,-386710,-879157,0
93318,0,616.824,-226.833,-304.778,806718,-184442,-561416,0
93319,0,628.568,-190.738,-350.164,502695,-287701,-815185,0
93320,0,639.417,-150.899,-347.623,871902,-475123,118514,0
93321,0,638.716,-152.731,-281.93,995003,78535.9,-61651.1,0
93326,0,653.719,-68.734,-359.911,993246,107722,43104.4,0
93330,0,657.94,-21.6351,-312.755,704787,-607161,-366920,0
93331,0,657.613,-23.4203,-284.041,774102,628082,-79238.3,0
93334,0,660.989,43.6715,-267.622,882810,-466581,54301.9,0
93342,0,650.778,83.3477,-259.757,940939,-311583,-132478,0
93343,0,650.766,86.2196,-321.808,849119,-386552,-359965,0
93344,0,643.008,144.63,-286.432,654950,402952,-639273,0
93346,0,634.429,171.869,-293.632,998414,12411.8,-54915.6,0
93350,0,602.403,272.364,-308.451,926605,344890,-149848,0
93354,0,574.251,319.115,-299.378,534356,437530,-723209,0
93355,0,552.413,356.235,-292.85,490063,169577,-855033,0
93357,0,542.657,377.218,-310.106,954258,-88756.3,-285507,0
93360,0,533.359,382.329,-318.931,986881,-6767.21,-161307,0
93363,0,514.225,417.622,-280.512,549382,731492,-403855,0
93364,0,493.02,439.714,-355.346,444352,602848,-662666,0
93365,0,499.51,429.326,-343.445,700022,464825,-542132,0
93372,0,395.715,522.795,-320.805,440231,880366,-176499,0
93374,0,338.674,566.651,-266.278,382835,918681,97276.7,0
93394,0,242.916,611.151,-264.614,-218536,551135,-805290,0
93396,0,183.27,635.575,-333.817,514616,837383,-184280,0
93402,0,171.56,634.031,-280.788,-17170.5,551549,-833966,0
93405,0,106.42,652.36,-262.807,-310576,713875,-627634,0
93407,0,84.1444,652.606,-307.843,416470,676722,-607125,0
93408,0,69.7409,656.642,-312.452,85303.7,658009,-748163,0
93413,0,56.4153,653.84,-331.512,-428634,891001,-149629,0
93418,0,-16.1358,660.939,-256.297,-78871.1,896434,-436102,0
93421,0,-29.0647,656.234,-304.712,308602,529270,-790340,0
93424,0,-178.244,636.907,-328.567,-500839,855581,130925,0
93425,0,-152.1,639.435,-344.377,-216230,930250,-296446,0
93431,0,-292.187,593.325,-307.075,254611,934311,-249470,0
93433,0,-297.959,591.658,-263.079,-460334,197197,-865567,0
93434,0,-293.186,586.694,-354.38,233371,924945,300025,0
93436,0,-306.786,581.84,-322.062,-648988,375661,-661584,0
93437,0,-342.479,561.655,-316.528,-126425,892031,-433933,0
93438,0,-327.476,568.077,-258.513,-98889.7,710835,-696372,0
93439,0,-364.292,552.32,-344.134,-661943,729222,-173399,0
93440,0,-388.376,533.486,-284.452,42186.1,996886,66617.4,0
93443,0,-405.535,517.275,-343.403,-50105.9,797533,-601191,0
93447,0,-450.001,482.378,-316.406,-417335,619285,-665069,0
93450,0,-462.89,473.763,-313.655,-33867.4,999409,-5879.03,0
93451,0,-488.632,446.306,-343.97,-417967,60787.9,-906426,0
93455,0,-491.816,443.882,-336.897,-993482,45699.7,-104425,0
93457,0,-459.124,468.776,-301.002,-523241,458334,-718435,0
93458,0,-462.148,466.473,-309.495,-187159,505083,-842533,0
93463,0,-552.439,359.849,-314.397,-469299,848096,245950,0
93471,0,-580.284,306.598,-343.357,-321766,590409,-740192,0
93475,0,-613.868,244.531,-283.905,-461431,-182235,-868258,0
93480,0,-628.096,191.776,-362.073,-451730,308760,-837023,0
93481,0,-651.414,119.561,-292.212,-576867,-101174,-810548,0
93488,0,-654.768,64.4918,-297.725,-536574,254967,-804413,0
93489,0,-657.383,24.6799,-275.028,-580021,-59841.3,-812400,0
93491,0,-654.584,39.9952,-347.71,-777536,-186257,-600622,0
93497,0,-658.217,-53.0349,-183.77,-573008,-107481,-812472,0
93498,0,-658.173,-52.2748,-179.205,-814219,131652,-565434,0
93499,0,-657.459,-39.8928,-240.556,-619469,328606,-712935,0
93500,0,-653.584,-123.436,-159.574,-563658,-705589,429458,0
93501,0,-653.578,-124.908,-186.66,-761938,511177,-397679,0
93502,0,-653.718,-89.8522,-250.674,-735438,191707,-649907,0
93505,0,-646.944,-129.969,-174.703,-855083,-511316,-85962.2,0
93507,0,-633.329,-203.852,-188.233,-915074,-120632,384821,0
93510,0,-622.169,-228.893,-177.355,-905017,397444,151602,0
93511,0,-625.627,-210.798,-155.011,-880262,365513,-302556,0
93512,0,-613.342,-241.567,-242.992,-908515,-415407,45144.1,0
93513,0,-612.278,-245.726,-174.4,-639125,-228536,-734364,0
93519,0,-580.616,-311.005,-235.323,-942776,95803.9,319367,0
93523,0,-529.934,-394.87,-179.848,-398127,-471682,-786772,0
93524,0,-499.888,-434.319,-153.197,-455369,-888166,-61651.1,0
93540,0,-443.167,-491.915,-182.313,-864427,-445715,232601,0
93541,0,-403.257,-527.825,-211.385,-210841,-848809,-484839,0
93542,0,-420.739,-508.801,-222.616,-773290,-257469,-579424,0
93543,0,-398.979,-532.48,-245.777,-873623,-436862,-214323,0
93547,0,-345.375,-564.849,-196.416,-346907,-311407,-884693,0
93548,0,-329.376,-570.489,-157.763,145770,-983434,107740,0
93549,0,-308.132,-586.399,-241.489,-769031,-495650,-403636,0
93550,0,-305.206,-588.59,-194.332,-408191,-739202,-535686,0
93551,0,-264.477,-608.835,-180.395,-436400,-459668,-773473,0
93552,0,-272.272,-603.714,-152.216,-704638,-618468,-347824,0
93553,0,-256.171,-606.986,-169.463,375909,-926652,3002.54,0
93556,0,-197.919,-631.661,-215.121,-462876,-882540,-82876.1,0
93558,0,-197.308,-631.962,-158.941,-102336,-457710,-883192,0
93560,0,-180.99,-633.3,-196.222,50184.8,-957138,285251,0
93561,0,-165.584,-639.748,-187.123,432174,-765035,-477437,0
93566,0,-13.5753,-659.448,-231.903,212919,-943799,252803,0
93578,0,78.4712,-656.411,-250.933,209622,-725741,-655255,0
93582,0,162.354,-641.423,-194.093,273815,-740874,-613295,0
93585,0,147.536,-642.856,-183.896,247862,-652552,-716059,0
93587,0,224.083,-620.151,-206.968,166578,-447435,-878666,0
93588,0,236.744,-617.325,-180.351,164778,-966624,196182,0
93589,0,234.628,-617.798,-202.92,627807,-681740,-375619,0
93591,0,232.992,-618.163,-254.621,446144,-861691,-241751,0
93595,0,302.942,-586.362,-157.294,936829,-333323,-106050,0
93597,0,331.101,-576.312,-180.596,549210,-242521,-799720,0
93606,0,403.7,-521.777,-226.503,348886,-749308,-562865,0
93610,0,486.68,-443.915,-156.401,304602,-736196,-604346,0
93618,0,580.763,-311.08,-229.649,370680,-907366,198203,0
93620,0,600.662,-282.73,-153.789,509798,-703867,-494648,0
93621,0,592.256,-294.706,-245.842,966292,-169295,193958,0
93627,0,631.699,-205.183,-176.772,705196,-262719,-658542,0
93628,0,617.563,-231.762,-167.771,508062,-828525,235413,0
93635,0,657.198,-67.02,-254.295,680988,73693.7,-728577,0
